id,name,email,phone,url,website,mission_statement,photos,distance,address.address1,address.address2,address.city,address.state,address.postcode,address.country,hours.monday,hours.tuesday,hours.wednesday,hours.thursday,hours.friday,hours.saturday,hours.sunday,adoption.policy,adoption.url,social_media.facebook,social_media.twitter,social_media.youtube,social_media.instagram,social_media.pinterest,organization_id
WA455,Foreclosure Pets,Darcy@foreclosurepetswa.org,,https://www.petfinder.com/member/us/wa/olympia/foreclosure-pets-wa455/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,,,[],,PMB 25,1910 East 4th Ave,Olympia,WA,98516,US,,,,,,,,,,,,,,,wa455
WA708,Lala's Playhouse and Rescue,lalas.adoption@gmail.com,(503) 610-8809,https://www.petfinder.com/member/us/wa/edgewood/lalas-playhouse-and-rescue-wa708/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,https://www.lalasplayhouseandrescue.org/,"Our mission is to advocate and provide a safe haven for animals that are abandoned, abused, or neglected. We aim...","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50599/1/?bust=1604450737&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50599/1/?bust=1604450737&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50599/1/?bust=1604450737&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50599/1/?bust=1604450737'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50599/2/?bust=1604450737&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50599/2/?bust=1604450737&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50599/2/?bust=1604450737&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50599/2/?bust=1604450737'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50599/3/?bust=1604450738&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50599/3/?bust=1604450738&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50599/3/?bust=1604450738&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50599/3/?bust=1604450738'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50599/4/?bust=1604450738&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50599/4/?bust=1604450738&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50599/4/?bust=1604450738&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50599/4/?bust=1604450738'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50599/5/?bust=1604450738&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50599/5/?bust=1604450738&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50599/5/?bust=1604450738&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50599/5/?bust=1604450738'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50599/6/?bust=1609575510&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50599/6/?bust=1609575510&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50599/6/?bust=1609575510&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50599/6/?bust=1609575510'}]",,,,Edgewood,WA,98372,US,,,,,,,,Please fill out an application and allow 2-3 business days for us to respond to your application. We will follow...,http://www.lalasplayhouseandrescue.org/,https://www.facebook.com/lalasrescue/?ref=py_c,,,https://www.instagram.com/lalas_rescue/?hl=en,,wa708
WA562,Forever Home Dog Rescue,fhdrwa@gmail.com,,https://www.petfinder.com/member/us/wa/mountlake-terrace/forever-home-dog-rescue-wa562/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,https://www.foreverhomedogrescue.org/,"Forever Home Dog Rescue (FHDR) is a non-profit organization. We receive dogs from owner surrenders, overcrowded shelters, puppy-mills and hoarding...","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/42110/1/?bust=1512001606&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/42110/1/?bust=1512001606&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/42110/1/?bust=1512001606&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/42110/1/?bust=1512001606'}]",,,,Mountlake Terrace,WA,98043,US,,,,,,,,"Interested in adopting one of our rescue dogs?? Here are the steps to a successful adoption:



	Review the dog&#039;s picture...",https://airtable.com/shrFUvnGftwDTCArX,https://www.facebook.com/ForeverHomeDogRescue/,,,https://www.instagram.com/foreverhomedogrescue/,,wa562
WA219,North Beach PAWS,nbpawscats@gmail.com,,https://www.petfinder.com/member/us/wa/ocean-shores/north-beach-paws-wa219/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,,,[],,2222 WA-109,,Ocean Shores,WA,98569,US,,,,,,,,,,,,,,,wa219
WA65,Yakima Humane Society,adoption@yakimahumane.org,(509) 457-6854,https://www.petfinder.com/member/us/wa/yakima/yakima-humane-society-wa65/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,http://www.yakimahumane.org/,"The Yakima Humane Society is committed to ending animal suffering and cruelty, reducing animal overpopulation, and educating the public regarding...","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39535/1/?bust=1497468680&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39535/1/?bust=1497468680&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39535/1/?bust=1497468680&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39535/1/?bust=1497468680'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39535/2/?bust=1512001913&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39535/2/?bust=1512001913&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39535/2/?bust=1512001913&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39535/2/?bust=1512001913'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39535/3/?bust=1581034198&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39535/3/?bust=1581034198&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39535/3/?bust=1581034198&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39535/3/?bust=1581034198'}]",,2405 West Birchfield Road,,Yakima,WA,98901,US,12:00PM-6:00PM,12:00PM-6:00PM,CLOSED,12:00PM-6:00PM,12:00PM-6:00PM,12:00PM-6:00PM,12:00PM-6:00PM,"Adoption Fees &amp; Process
Adoption fees help provide medical care, food and shelter to the animals in our care. You...",https://yakimahumane.org/adoption-questionnaire/,https://www.facebook.com/yakimahumane,,,https://www.instagram.com/yhsyakima/,https://www.pinterest.com/yakhumane/,wa65
WA112,Kitty Haven,kittyhavencats@yahoo.com,,https://www.petfinder.com/member/us/wa/tacoma/kitty-haven-wa112/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,http://www.kittyhavencats.com,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39238/1/?bust=1507173051&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39238/1/?bust=1507173051&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39238/1/?bust=1507173051&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39238/1/?bust=1507173051'}]",,,,Tacoma,WA,98464,US,,,,,,,,,,,,,,,wa112
WA287,Daze of Camelot Animal Sanctuary,dazeofcamelot@gmail.com,,https://www.petfinder.com/member/us/wa/moses-lake/daze-of-camelot-animal-sanctuary-wa287/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39354/1/?bust=1512278368&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39354/1/?bust=1512278368&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39354/1/?bust=1512278368&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39354/1/?bust=1512278368'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39354/2/?bust=1512278442&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39354/2/?bust=1512278442&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39354/2/?bust=1512278442&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39354/2/?bust=1512278442'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39354/3/?bust=1512278633&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39354/3/?bust=1512278633&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39354/3/?bust=1512278633&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39354/3/?bust=1512278633'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39354/4/?bust=1512278677&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39354/4/?bust=1512278677&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39354/4/?bust=1512278677&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39354/4/?bust=1512278677'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39354/5/?bust=1512279108&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39354/5/?bust=1512279108&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39354/5/?bust=1512279108&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39354/5/?bust=1512279108'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39354/6/?bust=1512279155&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39354/6/?bust=1512279155&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39354/6/?bust=1512279155&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39354/6/?bust=1512279155'}]",,,,Moses Lake,WA,98837,US,,,,,,,,,,,,,,,wa287
WA109,Homeward Pet Adoption Center,info@homewardpet.org,(425) 488-4444,https://www.petfinder.com/member/us/wa/woodinville/homeward-pet-adoption-center-wa109/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,http://www.homewardpet.org,"Homeward Pet&#039;s mission is to transform the lives of cats and dogs in need through compassionate medical care, positive behavior...","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39236/1/?bust=1512001152&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39236/1/?bust=1512001152&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39236/1/?bust=1512001152&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39236/1/?bust=1512001152'}]",,13132 NE 177th Place,,Woodinville,WA,98072,US,,12pm-6pm,12pm-6pm,12pm-6pm,12pm-6pm,12pm-6pm,12pm-6pm,"Adoption Hours
Wednesday - Sunday: Noon to 6pm (applications accepted beginning at 9am)
Closed Monday &amp; Tuesday
Homeward Pet does...",https://www.homewardpet.org,https://www.facebook.com/homewardpet,https://twitter.com/HomewardPet,,https://www.instagram.com/homeward_pet/,,wa109
WA721,Pure Mutts Animal Rescue,puremuttsrescue@gmail.com,(360) 836-2638,https://www.petfinder.com/member/us/wa/vancouver/pure-mutts-animal-rescue-wa721/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,https://puremutts.org,Our mission is to take in and take care of thrown away animals that are in danger of being euthanized...,[],,,,Vancouver,WA,98665,US,,,,,,,,"We ask for an application first, have a thorough conversation and if the potential adopter seems a good fit then...",https://form.jotform.com/82758656784174,https://www.facebook.com/puremuttsrescue,,,,,wa721
WA681,Path of Hope Rescue,Adoptions@pathofhoperescue.com,(509) 280-4192,https://www.petfinder.com/member/us/wa/spokane/path-of-hope-rescue-wa681/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,http://www.pathofhoperescue.com,"Every dog. Wanted.

Our Mission:
Path of Hope Rescue exists to rescue pregnant dogs and puppies under six months old....","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49322/1/?bust=1564530024&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49322/1/?bust=1564530024&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49322/1/?bust=1564530024&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49322/1/?bust=1564530024'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49322/2/?bust=1564530025&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49322/2/?bust=1564530025&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49322/2/?bust=1564530025&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49322/2/?bust=1564530025'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49322/3/?bust=1564530025&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49322/3/?bust=1564530025&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49322/3/?bust=1564530025&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49322/3/?bust=1564530025'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49322/4/?bust=1564530025&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49322/4/?bust=1564530025&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49322/4/?bust=1564530025&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49322/4/?bust=1564530025'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49322/5/?bust=1564530026&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49322/5/?bust=1564530026&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49322/5/?bust=1564530026&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49322/5/?bust=1564530026'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49322/6/?bust=1564530026&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49322/6/?bust=1564530026&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49322/6/?bust=1564530026&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49322/6/?bust=1564530026'}]",,,,Spokane,WA,99207,US,,,,,,,,"Please visit our website and refer to the “Adopt” section for the complete Adoption Process and Policies. https://www.pathofhoperescue.com 

Here is...",https://pathofhoperescue.com/dog-adoption/,https://www.facebook.com/pathofhoperescue/,,,https://www.instagram.com/pathofhoperescue/?hl=en,,wa681
WA696,Journey Home Rescue,journeyhomerescue@outlook.com,,https://www.petfinder.com/member/us/wa/east-wenatchee/journey-home-rescue-wa696/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,,"To rescue, rehabilitate unwanted, injured, sick, abandoned, and unwanted animals. To provide medical and emotional support, to find loving responsible...","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50135/1/?bust=1588031993&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50135/1/?bust=1588031993&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50135/1/?bust=1588031993&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50135/1/?bust=1588031993'}]",,,,East Wenatchee,WA,98802,US,,,,,,,,,,https://www.facebook.com/Journey-Home-Rescue-1694569284139809/,,,,,wa696
WA150,Harbor Association of Volunteers for Animals,hava@hava-heart.org,(360) 942-4716,https://www.petfinder.com/member/us/wa/raymond/harbor-association-of-volunteers-for-animals-wa150/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,https://www.hava-heart.org/,"HAVA helps provide a no-kill home for animals in need whether homeless, abandoned or abused. We strive to provide resources...",[],,431 2nd Street,,Raymond,WA,98577,US,,,,,,10am - 2pm,,,https://www.hava-heart.org/adopt,https://www.facebook.com/HARBORASSOCIATIONOFVOLUNTEERSFORANIMALS,,,https://www.instagram.com/hava_heart/,,wa150
WA718,Rescue Pet Vet LLC,drmonroe@rescuepetvet.com,(360) 899-8902,https://www.petfinder.com/member/us/wa/ferndale/rescue-pet-vet-llc-wa718/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,https://www.rescuepetvet.com/,"Helping give second chances by providing quality, compassionate, affordable veterinary care exclusively to pet rescues, humane societies, and other non-profit...",[],,,,Ferndale,WA,98248,US,,,,,,,,Please submit an adoption application if you are interested in adopting one of our amazing kittens:)  Thank you!!!,https://docs.google.com/forms/d/e/1FAIpQLSdlUyLzfJKV4bBDqrVg2IG96fUW07JaKw0Q9R4uqMGbo0_viQ/viewform,https://www.facebook.com/RescuePetVet/,,,,,wa718
WA107,Rescue Every Dog,support@rescueeverydog.org,,https://www.petfinder.com/member/us/wa/seattle/rescue-every-dog-wa107/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,http://www.rescueeverydog.org/Adoption.php,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39235/1/?bust=1497543690&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39235/1/?bust=1497543690&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39235/1/?bust=1497543690&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39235/1/?bust=1497543690'}]",,,,Seattle,WA,98125,US,,,,,,,,,http://rescueeverydog.org/Adoption.php,https://www.facebook.com/REDRescueEveryDog/,,,,,wa107
WA224,Dachshund Rescue NW & Dachshund Club of Spokane,dragoonfr@hotmail.com,,https://www.petfinder.com/member/us/wa/spokane/dachshund-rescue-nw-and-dachshund-club-of-spokane-wa224/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,http://www.spokanewienerdogs.org,Our mission is to take in dogs that need more training and place in well screened homes with folks who...,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39310/1/?bust=1506215599&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39310/1/?bust=1506215599&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39310/1/?bust=1506215599&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39310/1/?bust=1506215599'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39310/3/?bust=1506215600&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39310/3/?bust=1506215600&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39310/3/?bust=1506215600&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39310/3/?bust=1506215600'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39310/4/?bust=1506215600&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39310/4/?bust=1506215600&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39310/4/?bust=1506215600&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39310/4/?bust=1506215600'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39310/5/?bust=1506215601&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39310/5/?bust=1506215601&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39310/5/?bust=1506215601&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39310/5/?bust=1506215601'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39310/6/?bust=1512006271&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39310/6/?bust=1512006271&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39310/6/?bust=1512006271&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39310/6/?bust=1512006271'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39310/2/?bust=1535727321&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39310/2/?bust=1535727321&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39310/2/?bust=1535727321&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39310/2/?bust=1535727321'}]",,,,Spokane,WA,99224,US,by appointment in advance,by appointment in advance,by appointment in advance,by appointment in advance,by appointment in advance,by appointment in advance,by appointment in advance,Thanks in advance for reading below before calling or emailing us on our adoptable dogs.  How do we adopt?  Please...,http://www.spokanewienerdogs.org,https://www.facebook.com/pg/DachshundRescueNW,,,,,wa224
